npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
69985828,SD IT MENTARI ILMU JATISARI,Jl. Raya Jatisari Sukamaju Dsn. 2 RT. 001/004,Jatisari,SWASTA,Jatisari,Kab. Karawang,dikdas
20235985,SDN BALONGGANDU I,Jln. PDAM Dusun Kertamulya RT 03 RW 02,Balonggandu,NEGERI,Jatisari,Kab. Karawang,dikdas
20235986,SDN BALONGGANDU II,Dusun Perum Bumi Cikampek Baru,Balonggandu,NEGERI,Jatisari,Kab. Karawang,dikdas
20235987,SDN BALONGGANDU III,Dusun Kertajaya,Balonggandu,NEGERI,Jatisari,Kab. Karawang,dikdas
20235988,SDN BALONGGANDU IV,Kmp Amansari,Balonggandu,NEGERI,Jatisari,Kab. Karawang,dikdas
20235993,SDN BARUGBUG I,Dusun Krajan,Barugbug,NEGERI,Jatisari,Kab. Karawang,dikdas
20235994,SDN BARUGBUG II,Bakan Jenjing,Barugbug,NEGERI,Jatisari,Kab. Karawang,dikdas
20236054,SDN CIKALONGSARI I,Cikalongsari,Cikalongsari,NEGERI,Jatisari,Kab. Karawang,dikdas
20236136,SDN CIREJAG I,Dusun krajan RT 07 RW 03,Cirejag,NEGERI,Jatisari,Kab. Karawang,dikdas
20236217,SDN JATIBARU I,Dusun Sawah Baru,Jatibaru,NEGERI,Jatisari,Kab. Karawang,dikdas
20241963,SDN JATIBARU II,Dusun Kepuh 3 RT 02 RW 05,Jatibaru,NEGERI,Jatisari,Kab. Karawang,dikdas
20236229,SDN JATIRAGAS I,Jln. Raya Cilamaya - Jatiragas,Jatiragas,NEGERI,Jatisari,Kab. Karawang,dikdas
20236230,SDN JATIRAGAS II,Jln. Raya Cilamaya,Jatiragas,NEGERI,Jatisari,Kab. Karawang,dikdas
20236211,SDN JATISARI I,Jalan Raya Jatisari,Jatisari,NEGERI,Jatisari,Kab. Karawang,dikdas
20236212,SDN JATISARI II,Dusun Sukamaju RT 02/ RW 01,Jatisari,NEGERI,Jatisari,Kab. Karawang,dikdas
20236213,SDN JATISARI III,Dusun Bakan Sewi,Jatisari,NEGERI,Jatisari,Kab. Karawang,dikdas
20236232,SDN JATIWANGI I,Dusun Karajan RT 01 RW 01,Jatiwangi,NEGERI,Jatisari,Kab. Karawang,dikdas
20236233,SDN JATIWANGI II,Dusun Bambu H Amin,Jatiwangi,NEGERI,Jatisari,Kab. Karawang,dikdas
20236235,SDN JATIWANGI III,Dusun Bojong,Jatiwangi,NEGERI,Jatisari,Kab. Karawang,dikdas
20236271,SDN KALIJATI I,Dusun Krajan I RT 01 RW 02,Kalijati,NEGERI,Jatisari,Kab. Karawang,dikdas
20236272,SDN KALIJATI II,Dusun Kalentemu RT 01 RW 05,Kalijati,NEGERI,Jatisari,Kab. Karawang,dikdas
20236561,SDN MEKARSARI I,Dusun Bakan Ngantay RT 01 RW 06,Mekarsari,NEGERI,Jatisari,Kab. Karawang,dikdas
20236604,SDN PACING I,Dusun Kareo RT 02 RW 02,Pacing,NEGERI,Jatisari,Kab. Karawang,dikdas
20236605,SDN PACING II,Dusun Karajan RT 01 RW 04,Pacing,NEGERI,Jatisari,Kab. Karawang,dikdas
20235065,SDN SITUDAM I,Dusun Krajan RT 05 RW 02,Situdam,NEGERI,Jatisari,Kab. Karawang,dikdas
20235066,SDN SITUDAM II,Dusun Kaliwaru RT 01 RW 01,Situdam,NEGERI,Jatisari,Kab. Karawang,dikdas
20236874,SDN SUKAMEKAR I,Dusun Kalenjeruk,Sukamekar,NEGERI,Jatisari,Kab. Karawang,dikdas
20236875,SDN SUKAMEKAR II,Dusun Jebug  I RT 01 RW 04,Sukamekar,NEGERI,Jatisari,Kab. Karawang,dikdas
20243386,SDN TELARSARI I,Dusun Telar RT 02/RW 02,Telarsari,NEGERI,Jatisari,Kab. Karawang,dikdas
69876109,SDN TELARSARI II,Dusun Cibango,Telarsari,NEGERI,Jatisari,Kab. Karawang,dikdas
20243390,SDN TELARSARI III,Dusun Telar RT 01 RW 02,Telarsari,NEGERI,Jatisari,Kab. Karawang,dikdas
20246716,SMP AL IHSAN,Karajan 1 RT 02 RW 01,Kalijati,SWASTA,Jatisari,Kab. Karawang,dikdas
20276400,SMP AL-QUR`AN AL-HASANAT ELTAHFIDH,"Jl. Cikalong Cilamaya Rt 04/04, Kp. Karanganyar 2",Jatiragas,SWASTA,Jatisari,Kab. Karawang,dikdas
69992560,SMP ISLAM TERPADU MIFTAHUL JANNAH,Dusun Krajan 2 RT 001/002 Desa Jatibaru,Jatibaru,SWASTA,Jatisari,Kab. Karawang,dikdas
70059644,SMPIT MENTARI ILMU JATISARI,Jl. Mentari Ilmu RT.003 RW.001,Jatisari,SWASTA,Jatisari,Kab. Karawang,dikdas
20217910,SMPN 1 JATISARI,Jl.Raya Jatisari,Jatisari,NEGERI,Jatisari,Kab. Karawang,dikdas
20217919,SMPN 2 JATISARI,Jatisari,Sukamekar,NEGERI,Jatisari,Kab. Karawang,dikdas
69979392,SMPN 3 JATISARI,Perum Bumi Cikampek Baru,Balonggandu,NEGERI,Jatisari,Kab. Karawang,dikdas
60728556,SMPN SATU ATAP 1 JATISARI,Dusun Karajan Rt 002 /Rw 001,Barugbug,NEGERI,Jatisari,Kab. Karawang,dikdas
60709225,MIS AL ISTIANAH TELAGASARI,Kp. Karokrok Utara Rt.02/02,Kalijaya,SWASTA,Telagasari,Kab. Karawang,dikdas
69982758,MIS AL MUJAHIDIN PASIRKAMUNING,DUSUN KRAJAN,Pasirkamuning,SWASTA,Telagasari,Kab. Karawang,dikdas
70010613,MIS HAMALATUL QURAN,JL. SYECH QURO DUSUN CARIU I RT 017/001,Talagasari,SWASTA,Telagasari,Kab. Karawang,dikdas
60709226,MIS MIFTAHUL FALAH TELAGASARI,Dusun  Pacogreg RT. 11/03,Cilewo,SWASTA,Telagasari,Kab. Karawang,dikdas
20279240,MTSS GHOYATUL JIHAD,Jl. Kaum RT.003/RW.001 Dusun Pasirtalaga I,Pasirtalaga,SWASTA,Telagasari,Kab. Karawang,dikdas
69982781,MTSS HAMALATUL QURAN,JL. SYECH QURO,Kec. Telagasari,SWASTA,Telagasari,Kab. Karawang,dikdas
70050376,SDI AHLIYA AFIEFAH,Jl. Syech Quro (Rawa Sikut) Dusun Rawasari RT 005 RW 002,Talagamulya,SWASTA,Telagasari,Kab. Karawang,dikdas
69734344,SDIT AL-GHIFARI,Jl. Syech Quro Gg H Ali no 1,Talagasari,SWASTA,Telagasari,Kab. Karawang,dikdas
69883612,SDIT AL-KIFAH,Jl. Syeh Quro No. 16,Talagasari,SWASTA,Telagasari,Kab. Karawang,dikdas
70001425,SDIT INSAN HARAPAN,Jl. Bakan Pasirkonci Dsn. Sindangpalay,Pasirmukti,SWASTA,Telagasari,Kab. Karawang,dikdas
70011946,SDIT ISP KARAWANG,Dusun Pasirtalaga II RT 012/004,Pasirtalaga,SWASTA,Telagasari,Kab. Karawang,dikdas
20236025,SDN CADASKERTAJAYA I,Kp. Panyalinbanyu,Cadaskertajaya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236026,SDN CADASKERTAJAYA II,Dusun Cicadas RT 01 Rw 01,Cadaskertajaya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236027,SDN CARIUMULYA I,Dusun Cariu II RT.07 RW.03,Cariumulya,NEGERI,Telagasari,Kab. Karawang,dikdas
20253136,SDN CARIUMULYA II,Dusun Cariu III RT 14 RW 06,Cariumulya,NEGERI,Telagasari,Kab. Karawang,dikdas
20241487,SDN CARIUMULYA III,Dusun Cariu I,Cariumulya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236094,SDN CILEWO I,Dusun Cilewo,Cilewo,NEGERI,Telagasari,Kab. Karawang,dikdas
20236095,SDN CILEWO II,Dusun Pacogreg,Cilewo,NEGERI,Telagasari,Kab. Karawang,dikdas
20236096,SDN CILEWO III,Gedang Manggala,Cilewo,NEGERI,Telagasari,Kab. Karawang,dikdas
20236146,SDN CIWULAN I,Dusun Poponcol,Ciwulan,NEGERI,Telagasari,Kab. Karawang,dikdas
20236147,SDN CIWULAN II,Dusun Poponcol,Ciwulan,NEGERI,Telagasari,Kab. Karawang,dikdas
20236265,SDN KALIBUAYA I,Dusun Kalibuaya,Kalibuaya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236266,SDN KALIBUAYA II,Kp. Kamurang,Kalibuaya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236273,SDN KALIJAYA I,Kp. Sampora,Kalijaya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236274,SDN KALIJAYA II,Kp. Karokrok Selatan,Kalijaya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236275,SDN KALISARI I,Kp.Karokrok,Kalisari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236276,SDN KALISARI II,Kp. Tanjung,Kalisari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236277,SDN KALISARI III,Kp. Tanjungsari,Kalisari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236502,SDN LINGGARSARI I,Dusun Linggarsari,Linggarsari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236503,SDN LINGGARSARI II,Dusun Linggarsari,Linggarsari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236675,SDN PASIRKAMUNING I,Dusun Krajan,Pasirkamuning,NEGERI,Telagasari,Kab. Karawang,dikdas
20236676,SDN PASIRKAMUNING II,Dusun Salem RT 04 RW 03,Pasirkamuning,NEGERI,Telagasari,Kab. Karawang,dikdas
20236677,SDN PASIRKAMUNING III,Dusun Krajan,Pasirkamuning,NEGERI,Telagasari,Kab. Karawang,dikdas
20236679,SDN PASIRMUKTI I,Sindangpalay,Pasirmukti,NEGERI,Telagasari,Kab. Karawang,dikdas
20236688,SDN PASIRTALAGA I,Dusun Pasirtalaga I  RT 06 RW 02,Pasirtalaga,NEGERI,Telagasari,Kab. Karawang,dikdas
20236689,SDN PASIRTALAGA II,Dusun Pasirtalaga,Pasirtalaga,NEGERI,Telagasari,Kab. Karawang,dikdas
20236690,SDN PASIRTALAGA III,Dusun Pasirtalaga,Pasirtalaga,NEGERI,Telagasari,Kab. Karawang,dikdas
20234970,SDN PULOSARI,Dusun Pulogadung,Pulosari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236991,SDN TALAGAMULYA,Dusun Mekarsari,Talagamulya,NEGERI,Telagasari,Kab. Karawang,dikdas
20236992,SDN TALAGASARI I,Jl. Pramuka,Talagasari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236993,SDN TALAGASARI II,Dusun Krajan IV Kp. Pasirpogor,Talagasari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236994,SDN TALAGASARI III,Dusun Krajan II,Talagasari,NEGERI,Telagasari,Kab. Karawang,dikdas
20236995,SDN TALAGASARI IV,Dusun Krajan III,Talagasari,NEGERI,Telagasari,Kab. Karawang,dikdas
20237176,SMP ISLAM ATTARBIYYAH TELAGASARI,Dusun Poponcol RT.003/001,Ciwulan,SWASTA,Telagasari,Kab. Karawang,dikdas
70003621,SMP IT AL-IKHWAN,Dusun Poponcol RT 012 RW 004,Ciwulan,SWASTA,Telagasari,Kab. Karawang,dikdas
70010663,SMP IT AL-MIFTAH,Jl. Pramuka Dusun Krajan RT 009/001,Pasirkamuning,SWASTA,Telagasari,Kab. Karawang,dikdas
69981794,SMP IT ISP KARAWANG,Jl. Telagasari - Kosambi Dusun Pasirtalaga II RT. 012/004,Pasirtalaga,SWASTA,Telagasari,Kab. Karawang,dikdas
69984513,SMPIT INSAN HARAPAN,Jl. Babakan Pasirkonci Dusun Sindangpalay,Pasirmukti,SWASTA,Telagasari,Kab. Karawang,dikdas
20217901,SMPN 1 TELAGASARI,Jl. Syech Quro,Talagamulya,NEGERI,Telagasari,Kab. Karawang,dikdas
20237259,SMPN 2 TELAGASARI,Jalan Desa Kalisari,Kalisari,NEGERI,Telagasari,Kab. Karawang,dikdas
20268128,SMPN 3 TELAGASARI,Jl. Syeh Quro - Telagasari,Cilewo,NEGERI,Telagasari,Kab. Karawang,dikdas
69853357,Annihayah,Kp. Krajan I Rt. 07/03 Desa Sukamerta,Kutawargi,SWASTA,Rawamerta,Kab. Karawang,dikdas
60709217,MIS NIHAYATUL AMAL RAWAMERTA,Jl. Irigasi Dusun Krajan I Rt. 07/04,Sukamerta,SWASTA,Rawamerta,Kab. Karawang,dikdas
70058698,MTS NIHAYATUL AMAL RAWAMERTA,Dusun Krajan 1 RT 006 RW 003,Sukamerta,SWASTA,Rawamerta,Kab. Karawang,dikdas
20279237,MTsN 5 Karawang,Jl. Kaum As-Shodiqin Dsn. Krajan I Rt. 08/04,Sukamerta,NEGERI,Rawamerta,Kab. Karawang,dikdas
20279238,MTSS AL ISHLAH,Jl. Panyingkiran Rt 08/02 Desa Panyingkiran,Panyingkiran,SWASTA,Rawamerta,Kab. Karawang,dikdas
70010466,MTSS NAHDLATUL ULAMA GARUNGGUNG KARAWANG,JL. RAYA GARUNGGUNG NO. 1 RT. 016 RW. 004,Panyingkiran,SWASTA,Rawamerta,Kab. Karawang,dikdas
70060305,SD IT NURUL HASBY,Dusun Cilempuk RT.009 RW.003,Purwamekar,SWASTA,Rawamerta,Kab. Karawang,dikdas
69993044,SDIT ANNIHAYAH,Dusun Krajan Satu RT 007/004,Sukamerta,SWASTA,Rawamerta,Kab. Karawang,dikdas
20235989,SDN BALONGSARI I,Jl. Manunggal IV,Balongsari,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236037,SDN CIBADAK I,Jln. Patinggi Dusun Krajan RT 001 RW 001,Cibadak,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236209,SDN GOMBONGSARI,Jln.Gombong Dusun Gombong RT 001 RW 002,Gombongsari,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236472,SDN KUTAWARGI I,Dusun Sukamanah,Kutawargi,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236473,SDN KUTAWARGI II,Dusun Kutajaya,Kutawargi,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236548,SDN MEKARJAYA I,Dusun Krajan,Mekarjaya,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236550,SDN MEKARJAYA II,Dusun Tegalpanjang RT 05 RW 02,Mekarjaya,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236638,SDN PANYINGKIRAN I,Dusun Krajan I,Panyingkiran,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236639,SDN PANYINGKIRAN II,Jl. Jatirasa 2 Dusun Krajan II,Panyingkiran,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236640,SDN PANYINGKIRAN III,Dusun Ciwelut,Panyingkiran,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236641,SDN PANYINGKIRAN IV,Jl. Kamurangjati RT 013 RW 003,Panyingkiran,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236653,SDN PASIRAWI I,Dusun Krajan RT 06  RW 01,Pasirawi,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236671,SDN PASIRKALIKI I,Dusun Sempur RT 11 RW 03,Pasirkaliki,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236672,SDN PASIRKALIKI II,Dusun Kedung Mulya RT 25 RW 07,Pasirkaliki,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236743,SDN PURWAMEKAR I,Jl. Krajan RT 002 RW 001 Dusun Krajan,Purwamekar,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236744,SDN PURWAMEKAR II,Jln. Jaka Tingkir Dusun Cilempuk RT 08 RW 03,Purwamekar,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236831,SDN SEKARWANGI I,Dusun Krajan RT.02/01,Sekarwangi,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236832,SDN SEKARWANGI II,Jl. Cilele  RT 02 RW 03 Dusun Cilele,Sekarwangi,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236876,SDN SUKAMERTA I,Jalan Komplek Pendidikan Krajan I,Sukamerta,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236877,SDN SUKAMERTA II,Jl. Komplek Pendidikan Dusun Sumurbatu RT 004 RW 002,Sukamerta,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236878,SDN SUKAMERTA III,Jl. Neglasari RT 013 RW 007 Dusun Neglasari,Sukamerta,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236885,SDN SUKAPURA I,Dusun Krajan RT 02 RW 01,Sukapura,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236887,SDN SUKAPURA II,Dusun Krajan,Sukapura,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236889,SDN SUKAPURA III,Jl. Kobak Kendal Dusun Kobak Kendal RT 008 RW 003,Sukapura,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236891,SDN SUKARAJA I,Dusun Krajan RT 02 RW 01,Sukaraja,NEGERI,Rawamerta,Kab. Karawang,dikdas
20236893,SDN SUKARAJA II,Dusun Cilengka,Sukaraja,NEGERI,Rawamerta,Kab. Karawang,dikdas
69985570,SMP AL-HIDAYAH RAWAMERTA,Dusun Rawajati RT 012/004,Sukapura,SWASTA,Rawamerta,Kab. Karawang,dikdas
69976638,SMP ANNIHAYAH,Dusun Krajan I RT 007/004 Desa Sukamerta,Sukamerta,SWASTA,Rawamerta,Kab. Karawang,dikdas
69993045,SMP IT NURUL HASBY,Dusun Cilempuk RT 009/003,Purwamekar,SWASTA,Rawamerta,Kab. Karawang,dikdas
20237313,SMP NIHAYATUL AMAL,Jl. Tanggul Irigasi No. 80 RT 07 RW 04,Sukamerta,SWASTA,Rawamerta,Kab. Karawang,dikdas
70006485,SMP RAUDHATUL IRFAN,Jl. Raya Rawamerta Dusun Sukamanah RT 005/003,Kutawargi,SWASTA,Rawamerta,Kab. Karawang,dikdas
20217903,SMPN 1 RAWAMERTA,Jl. Komplek Pendidikan,Sukamerta,NEGERI,Rawamerta,Kab. Karawang,dikdas
20217926,SMPN 2 RAWAMERTA,Jalan Monumen Rawagede,Balongsari,NEGERI,Rawamerta,Kab. Karawang,dikdas
60728557,SMPN SATU ATAP 1 RAWAMERTA,Jalan Dusun Krajan,Sukaraja,NEGERI,Rawamerta,Kab. Karawang,dikdas
60709188,MIS AL HURRIYYAH,Jln. Karanganyar No. 111,Tempuran,SWASTA,Tempuran,Kab. Karawang,dikdas
60709233,MIS IRSYADUL ATHFAL,Jl. Muara No.1 RT/RW 004/001,Ciparagejaya,SWASTA,Tempuran,Kab. Karawang,dikdas
60709192,MIS MIFTAHUL FALAH KUTAWALUYA,Dusun Junti Kaum RT 011/006 Desa Kutagandok Kecamatan Kutawaluya,Tempuran,SWASTA,Tempuran,Kab. Karawang,dikdas
60709234,MIS TARBIYATUL ATHFAL,Jl. Raya Kosambi Rangrang,Lemahkarya,SWASTA,Tempuran,Kab. Karawang,dikdas
20279244,MTSS AL WATHONIYYAH,Jl. Raya Purwajaya No. 7 Dsn. Banir Rt. 03/04,Purwajaya,SWASTA,Tempuran,Kab. Karawang,dikdas
20279245,MTSS IKHWANUL MUSLIMIN,Dusun  Pondokbales Rt 001 Rw 001,Lemahsubur,SWASTA,Tempuran,Kab. Karawang,dikdas
20279246,MTSS NURUL BAHRI,Dsn. Muara 2,Ciparagejaya,SWASTA,Tempuran,Kab. Karawang,dikdas
20279247,MTSS NURUL JANNAH,Jl. Silih Asih Jarakah 01 Rt. 002/001,Lemahduhur,SWASTA,Tempuran,Kab. Karawang,dikdas
20279248,MTSS NURUL JANNAH II,Kaung Ucip Rt. 001/007,Lemahkarya,SWASTA,Tempuran,Kab. Karawang,dikdas
20236084,SDN CIKUNTUL I,Dusun Cikuntul Timur,Cikuntul,NEGERI,Tempuran,Kab. Karawang,dikdas
20236085,SDN CIKUNTUL II,Dusun Cikuntul Barat,Cikuntul,NEGERI,Tempuran,Kab. Karawang,dikdas
20236113,SDN CIPARAGEJAYA,Dusun Muara 1,Ciparagejaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236174,SDN DAYEUHLUHUR I,Dusun Burandul,Dayeuhluhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236176,SDN DAYEUHLUHUR II,Dusun Sukajaya,Dayeuhluhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236177,SDN DAYEUHLUHUR III,Dusun Kandayakan,Dayeuhluhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236247,SDN JAYANEGARA I,Dusun Pulowideng,Jayanagara,NEGERI,Tempuran,Kab. Karawang,dikdas
69762601,SDN JAYANEGARA II,Jl.ciketeng,Jayanagara,NEGERI,Tempuran,Kab. Karawang,dikdas
20236486,SDN LEMAHDUHUR I,"Dusun Bayur 2 Rt.10/03, Jln Silih Asih",Lemahduhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236487,SDN LEMAHDUHUR II,Dusun Bayur,Lemahduhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236488,SDN LEMAHDUHUR III,Dusun Lemahduhur,Lemahduhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236489,SDN LEMAHKARYA I,Dusun Wagirjengkol,Lemahkarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236490,SDN LEMAHKARYA II,Dusun Kaung Ucip RT.02/08,Lemahkarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236491,SDN LEMAHKARYA III,Dusun Jabon,Lemahkarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236492,SDN LEMAHKARYA IV,Dusun Caplek,Lemahkarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236493,SDN LEMAHMAKMUR I,"Dusun Pasirkonci,Rt.06/03",Lemahmakmur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236494,SDN LEMAHMAKMUR II,Pasir Konci,Lemahmakmur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236495,SDN LEMAHMAKMUR III,Dusun Wagirterong,Lemahmakmur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236501,SDN LEMAHSUBUR I,Pasirmalang,Lemahsubur,NEGERI,Tempuran,Kab. Karawang,dikdas
20236606,SDN PAGADUNGAN I,Dusun Kalenasem,Pagadungan,NEGERI,Tempuran,Kab. Karawang,dikdas
20236607,SDN PAGADUNGAN II,Dusun Wagir Serut,Pagadungan,NEGERI,Tempuran,Kab. Karawang,dikdas
20236618,SDN PANCAKARYA I,Dusun Baros Rt.10/01,Pancakarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236619,SDN PANCAKARYA II,Dusun Buer Rt.06/01,Pancakarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236740,SDN PURWAJAYA I,Purwajaya,Purwajaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236741,SDN PURWAJAYA II,Dusun Banir,Purwajaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236742,SDN PURWAJAYA III,Dusun Pulogebang,Purwajaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236903,SDN SUMBERJAYA I,Dusun Belendung II,Sumberjaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236904,SDN SUMBERJAYA II,Dusun Belendung 03,Sumberjaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236905,SDN SUMBERJAYA III,Dusun Kalenjaya,Sumberjaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20236951,SDN TANJUNGJAYA I,Jln.Raya Turi Timur,Tanjungjaya,NEGERI,Tempuran,Kab. Karawang,dikdas
20237016,SDN TEMPURAN I,Jln Raya Tempuran,Tempuran,NEGERI,Tempuran,Kab. Karawang,dikdas
20237017,SDN TEMPURAN II,Dusun Tempuran Tiga,Tempuran,NEGERI,Tempuran,Kab. Karawang,dikdas
69959507,SMP ISLAM FATHONUL BURHAN,Jl. Silihasih Kp.Jarakah RT. 05 RW. 02,Lemahduhur,SWASTA,Tempuran,Kab. Karawang,dikdas
70029555,SMP IT BINA INSAN CENDIKIA (SMP IT BIC) TEMPURAN,Dusun Wagirlumbung,Purwajaya,SWASTA,Tempuran,Kab. Karawang,dikdas
20217917,SMPN 1 TEMPURAN,Jl. Raya Baros No. 35,Pancakarya,NEGERI,Tempuran,Kab. Karawang,dikdas
20217923,SMPN 2 TEMPURAN,JL. Dayeuhluhur,Dayeuhluhur,NEGERI,Tempuran,Kab. Karawang,dikdas
20276411,SMPN SATU ATAP 1 TEMPURAN,JL.Singaperbangsa,Jayanagara,NEGERI,Tempuran,Kab. Karawang,dikdas
70048721,MI NURUL HASANAH SAMPALAN KARAWANG,Dusun Semplek,Kec. Kutawaluya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
70028574,MI TARBIYATUL HUDA,Dusun Kedungmundu RT 11 RW 04,Kutakarya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709189,MIS AL HIDAYAH KUTAWALUYA,DSN. CILIGUR I,Sindangmukti,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709190,MIS DARUL FALAH,Jl. Sirnaraga Krajan II,Kutagandok,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709191,MIS MABDAUL FALAH KUTAWALUYA,DSN. TEGALASEM RT/RW 11/03,Sindangsari,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709193,MIS NURUL FALAH KUTAWALUYA,DSN. SUNYAR,Sindangkarya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709194,MIS NURUL HIDAYAH KUTAWALUYA,Dusun Karajan RT 004/001 Desa Kutajaya,Kutajaya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709195,MIS NURUL HUDA KUTAWALUYA,Dusun Tamiang RT/RW 012/004,Sindangmulya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
60709196,MIS TARBIYATUSSHIBYAN,Dsn. Borontok Timur Rt/Rw. 08/02,Kec. Kutawaluya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
20279228,MTsN 3 Karawang,Jl. Sunyar Sindangkarya,Sindangsari,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20279227,MTSS AL HURRIYYAH,Karanganyar No. 111,Kutaraja,SWASTA,Kutawaluya,Kab. Karawang,dikdas
20253154,SD IT AS SUNNAH,Dusun Citeureup RT. 03/02,Kutamukti,SWASTA,Kutawaluya,Kab. Karawang,dikdas
69982257,SD-IT AL-RASYID ISLAMIC SCHOOL,Jl. Raya Sampalan No. 9,Waluya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
70041569,SDIT AL FIKRI,Dusun Kedungmundu RT 007 RW 002,Kutakarya,SWASTA,Kutawaluya,Kab. Karawang,dikdas
20236438,SDN KUTAGANDOK I,Dusun Krajan II RT 07 RW 04,Kutagandok,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236439,SDN KUTAGANDOK II,Dusun Junti Timur RT 13 RW 07,Kutagandok,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236440,SDN KUTAGANDOK III,Dusun Krajan RT 02 RW 01,Kutagandok,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236441,SDN KUTAGANDOK IV,Junti Barat,Kutagandok,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236442,SDN KUTAJAYA I,Dusun Karajan RT 02 RW 01,Kutajaya,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236443,SDN KUTAJAYA II,Dusun Bedeng RT 08 RW 02,Kutajaya,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236445,SDN KUTAJAYA III,Dusun Babakan Banten RT 011 RW 003,Kutajaya,NEGERI,Kutawaluya,Kab. Karawang,dikdas
20236446,SDN KUTAKARYA I,Dusun Kedungmundu RT 08  RW 03,Kutakarya,NEGERI,Kutawaluya,Kab. Karawang,dikdas
